,B_georeg_1,B_georeg_10,B_georeg_2,B_georeg_3,B_georeg_4,B_georeg_6,B_georeg_8,CN_gw_summer_predict,CN_gw_winter_predict,CN_hillyness,CN_imk_drain_maybe,CN_imk_drain_no,CN_imk_drain_yes,CN_imk_grass,CN_imk_nonna_sum,B_landscape_1,B_landscape_10,B_landscape_11,B_landscape_12,B_landscape_2,B_landscape_3,B_landscape_4,B_landscape_5,B_landscape_6,B_landscape_7,B_landscape_8,B_landscape_9,CN_longitudinal_curvature,B_lu_1,B_lu_2
78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.196227487470337,1.984915952679677,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904754451737328,0.0,0.0
79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0464255475635045,-0.7898226343255943,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1283816993289293,0.0,0.0
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4753652355901672,0.7343295472688508,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1575626533447501,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1170365918824712,0.5975466591770416,1.0107090747804293,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0467040173348053,0.0,0.0
82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.988089551960184,3.196421532921416,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1283816993289293,0.0,0.0
83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.603436891706988,1.1788739335672307,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0767626284080876,0.0,0.0
84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.962373149656761,-0.7898226343255943,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3910102854713022,1.0,0.0
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5288397288746104,-0.2817719071274459,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3326483774396605,0.0,0.0
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612944932811181,0.0,0.0
87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43478170800226,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1039350829733816,-1.0047671727555805,-0.0613141466608062,2.799551700491289,-0.4463304697640632,-0.565906777088657,2.930948790661361,1.0598722320243288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3180578919389767,0.0,0.0
89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1172065142218148,-1.009652275901716,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6603817766666769,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.108358893389526,-1.0047671727555805,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992007453131084,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0464255475635045,-1.0047671727555805,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8724959672829031,0.0,0.0
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2013340758756934,0.0,0.0
93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2457158622413691,-0.5748780958956085,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6244578836267608,0.0,0.0
94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7986921642594185,-0.750741809156506,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100183696965876,0.0,0.0
95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1127827038056706,-0.9803416570249,-0.4186552204745515,-0.2964807596118324,2.9578976197408404,-0.565906777088657,2.930948790661361,1.0598722320243288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1429721678440663,0.0,0.0
96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9402540975760392,-0.8582140783714989,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8996945113499948,1.0,0.0
97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.028730305898927,-0.9217204192712676,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5952769126253932,0.0,0.0
98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0993413502178937,0.3435212955779674,-0.7759962942882966,1.6385395279526187,0.4047265526121627,0.24121776373404,-0.5210921127007718,1.2814756027670462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075884969227431,0.0,1.0
99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8429302684208624,-0.6628099525260572,-0.0613141466608062,-0.6834848171247226,-0.0208019585759502,-0.565906777088657,-0.5210921127007718,-0.7129547339174118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3910102854713022,0.0,0.0
100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6040445059490651,-0.5406823738726562,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926087778595239,0.0,0.0
101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.259695983907335,0.0,0.0
102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5111444872100328,-0.5357972707265202,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0846102767979714,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9933398225697718,-0.7312013965719618,1.7253912224079198,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.490933993475704,1.0,0.0
104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3764197999706184,0.0,0.0
105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5111444872100328,-0.5699929927494725,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9892197833461718,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.108358893389526,-1.0047671727555805,0.2960269271529389,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0612944932811181,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.108358893389526,-1.0047671727555805,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6303230541257138,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.108358893389526,-1.0047671727555805,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3093325939228072,0.0,0.0
109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7986921642594185,-0.6774652619644653,-1.1333373681020418,2.799551700491289,-0.4463304697640632,-0.1623445066773085,-0.5210921127007718,1.2814756027670462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0992007453131084,0.0,1.0
110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4403635205517224,-0.5113717549958399,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0612944932811181,0.0,1.0
111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.108358893389526,-1.0047671727555805,-0.4186552204745515,1.2515354704397286,-0.4463304697640632,-0.565906777088657,1.2049283389802947,0.1734587490534584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3764197999706184,0.0,0.0
112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4049730372225673,-0.1596443284740449,-0.7759962942882966,1.2515354704397286,1.2557835749883888,-0.565906777088657,1.2049283389802947,1.0598722320243288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1050659243048421,0.0,0.0
113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6255559437877098,1.823707548857188,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0321135413885034,0.0,0.0
114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0906636517249486,-1.009652275901716,3.1547555176629003,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0700197912972876,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815366855776327,0.5877764528847695,1.3680501485941745,-0.6834848171247226,-0.0208019585759502,-0.565906777088657,-0.5210921127007718,-0.7129547339174118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7703626706913972,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3253444497319682,0.060185313102077,1.0107090747804293,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2013340758756934,1.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6478938418197987,0.6659381032229462,1.7253912224079198,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2159245613763918,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.364332283283824,2.204745594255799,2.44007337003541,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.492038872697005,0.0,0.0
119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86062551008544,-0.9266055224174036,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0262483687663297,0.0,0.0
120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.634184718668632,2.8300387969612126,1.3680501485941745,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3385135479386281,0.0,0.0
121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8650493205015843,-0.8142481500562745,-1.490678441915787,-0.6834848171247226,1.6813120861765016,-0.1623445066773085,-0.0895869997805052,0.395062119796176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926087778595239,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2280206205767915,0.0064491784945805,1.0107090747804293,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2655611544063027,0.0,0.0
123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1127827038056706,-0.994996966463308,1.0107090747804293,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1780183008516208,0.0,0.0
124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.904863614246884,-0.9021800066867232,3.1547555176629003,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0612944932811181,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8248462584655745,0.6512827937845381,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1780183008516208,0.0,0.0
126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9667969600729056,-0.9070651098328592,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.529067441131616,0.0,0.0
127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002017521062717,0.1236916540018455,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0846102767979714,0.0,0.0
128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2943777768189574,0.0406449005175328,-0.7759962942882966,-0.6834848171247226,2.1068405973646147,-0.1623445066773085,0.3419181131397614,0.6166654905388935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2888769549087026,0.0,0.0
129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.108358893389526,-1.0047671727555805,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467040173348053,0.0,0.0
130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8296588371724292,-0.7360864997180978,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7703626706913972,0.0,0.0
131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7057921455203862,-0.5699929927494725,-1.1333373681020418,-0.6834848171247226,1.2557835749883888,-0.1623445066773085,-0.0895869997805052,0.1734587490534584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904754451737328,0.0,0.0
132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4669063830485888,-0.3794739700501667,-0.7759962942882966,-0.6834848171247226,1.2557835749883888,-0.1623445066773085,-0.5210921127007718,0.1734587490534584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0116578917584266,0.0,0.0
133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1260541350541036,-1.0145373790478522,-1.1333373681020418,-0.6834848171247226,2.9578976197408404,-0.1623445066773085,-0.5210921127007718,1.0598722320243288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612944932811181,0.0,0.0
134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5111444872100328,-0.6530397462337851,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682819825629496,0.0,0.0
135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8871683725823063,-0.8386736657869547,-1.490678441915787,0.0905232979010578,2.9578976197408404,-0.565906777088657,2.499443677741094,1.2814756027670462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071992633602077,0.0,0.0
136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5598064017876211,-0.5553376833110643,0.2960269271529389,0.0905232979010578,2.532369108552728,-0.565906777088657,1.2049283389802947,1.0598722320243288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406468785012131,0.0,0.0
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749422635439753,1.4133588845817606,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6157326025961235,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7540652918072641,1.1593335209826865,0.2960269271529389,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5057516406292015,0.0,0.0
139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1127827038056706,-1.0047671727555805,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,,,,,,,,,,,,,0.4552373640018969,0.0,0.0
140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275224293103978,0.6073168654693137,1.0107090747804293,2.4125476429783994,-0.0208019585759502,-0.565906777088657,2.930948790661361,1.0598722320243288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4619802860404454,0.0,0.0
141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0950874621410929,-1.0047671727555805,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217897318753448,0.0,0.0
142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.838506458004718,-0.755626912302642,-0.7759962942882966,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698278155314871,0.0,0.0
143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.072968410060371,-0.9510310381480837,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904754451737328,0.0,0.0
144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0950874621410929,-0.965686347586492,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612944932811181,0.0,0.0
145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5992319272422103,0.7440997535611229,-0.0613141466608062,-0.6834848171247226,2.9578976197408404,-0.1623445066773085,1.6364334519005612,1.0598722320243288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467040173348053,0.0,0.0
146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9756445809051942,-0.990111863317172,-0.7759962942882966,-0.6834848171247226,2.9578976197408404,-0.1623445066773085,1.2049283389802947,1.0598722320243288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342468783206629,0.0,0.0
147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6394349892782203,-0.4869462392651597,-1.1333373681020418,0.0905232979010578,0.4047265526121627,-0.1623445066773085,0.773423226060028,0.1734587490534584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3034674064382929,0.0,0.0
148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8208112163401404,-0.8337885626408187,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1137912308137922,0.0,0.0
149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6748254726073754,-0.5993036116262886,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698278155314871,0.0,0.0
150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8340826475885736,-0.7947077374717303,-0.0613141466608062,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965904050785959,0.0,0.0
151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329841939757277,0.0943810351250293,-0.4186552204745515,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3910102854713022,0.0,0.0
152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4049730372225673,-0.521141961288112,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8345897152508982,0.0,0.0
153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0906636517249486,-0.975456553878764,-0.4186552204745515,-0.6834848171247226,2.9578976197408404,-0.1623445066773085,1.2049283389802947,1.0598722320243288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029325894958741,0.0,0.0
154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7013683351042418,-0.638384436795377,-1.1333373681020418,-0.6834848171247226,-0.4463304697640632,-0.565906777088657,-0.5210921127007718,-0.9345581046601296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488373553285661,0.0,0.0
155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027272063848525,0.6805934126613543,-0.4186552204745515,-0.2964807596118324,2.9578976197408404,-0.565906777088657,2.930948790661361,1.0598722320243288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.117446812725671,0.0,0.0
156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064413314788614,-0.2231506693738134,-0.0613141466608062,-0.6834848171247226,1.2557835749883888,-0.565906777088657,0.3419181131397614,-0.0481446216892591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2013340758756934,0.0,0.0
